,math,h,gender,school,age,Exp,spat
1924,5.5,0.22,0,3,14,Exp5,9
1925,6,0.22,0,3,15,Exp5,14
1926,1.5,0.23,0,2,14,Exp5,5
1927,6.5,0.23,0,3,15,Exp5,6
1928,4.5,0.26,0,1,14,Exp5,6
1929,5.5,0.26,0,2,15,Exp5,11
1930,9,0.26,0,3,16,Exp5,14
1931,3.5,0.29,0,2,14,Exp5,8
1932,4,0.29,0,1,14,Exp5,11
1933,5,0.29,0,3,14,Exp5,12
1934,5,0.29,0,1,14,Exp5,15
1935,6,0.29,0,2,14,Exp5,3
1936,8,0.33,0,3,14,Exp5,20
1937,4,0.37,0,2,14,Exp5,23
1938,2.5,0.4,0,2,15,Exp5,3
1939,5.5,0.4,0,1,14,Exp5,2
1940,6,0.4,0,1,15,Exp5,12
1941,6,0.4,0,2,16,Exp5,0
1942,6,0.41,0,1,14,Exp5,10
1943,8,0.41,0,1,16,Exp5,8
1944,9,0.41,0,3,16,Exp5,9
1945,5,0.43,0,3,15,Exp5,8
1946,6,0.43,0,3,16,Exp5,3
1947,5,0.44,0,2,15,Exp5,10
1948,8,0.44,0,3,14,Exp5,13
1949,8,0.44,0,1,15,Exp5,5
1950,6.5,0.47,0,2,15,Exp5,15
1951,8,0.47,0,3,14,Exp5,8
1952,8,0.47,0,1,14,Exp5,6
1953,3,0.47,0,2,15,Exp5,2
1954,3,0.47,0,2,16,Exp5,5
1955,6.5,0.47,0,3,15,Exp5,9
1956,5,0.5,0,1,14,Exp5,6
1957,6,0.5,0,1,14,Exp5,12
1958,7,0.5,0,2,16,Exp5,8
1959,5,0.53,0,1,16,Exp5,11
1960,7,0.53,0,1,15,Exp5,13
1961,7,0.53,0,2,14,Exp5,6
1962,2.5,0.56,0,1,14,Exp5,9
1963,2.5,0.56,0,1,14,Exp5,2
1964,3,0.56,0,2,14,Exp5,10
1965,3.5,0.56,0,2,15,Exp5,17
1966,4,0.56,0,2,16,Exp5,6
1967,4,0.56,0,1,14,Exp5,3
1968,4,0.56,0,3,14,Exp5,10
1969,4,0.56,0,2,15,Exp5,11
1970,4.5,0.56,0,2,14,Exp5,11
1971,4.5,0.56,0,1,14,Exp5,17
1972,5,0.56,0,1,14,Exp5,1
1973,5.5,0.56,0,2,14,Exp5,3
1974,6.5,0.56,0,2,15,Exp5,9
1975,7,0.56,0,1,14,Exp5,13
1976,7,0.56,0,3,14,Exp5,6
1977,9,0.56,0,3,15,Exp5,12
1978,2.5,0.58,0,2,16,Exp5,5
1979,3,0.58,0,1,15,Exp5,9
1980,3.5,0.58,0,2,15,Exp5,5
1981,5,0.58,0,3,15,Exp5,14
1982,2,0.6,0,1,15,Exp5,7
1983,4,0.6,0,1,14,Exp5,7
1984,4.5,0.6,0,1,14,Exp5,9
1985,5,0.6,0,1,14,Exp5,5
1986,6,0.6,0,3,15,Exp5,3
1987,7,0.6,0,2,14,Exp5,3
1988,7,0.6,0,3,15,Exp5,3
1989,5,0.63,0,1,14,Exp5,6
1990,5.5,0.63,0,1,15,Exp5,20
1991,7,0.63,0,2,15,Exp5,18
1992,7,0.63,0,2,16,Exp5,3
1993,9,0.63,0,3,16,Exp5,10
1994,9,0.63,0,3,14,Exp5,8
1995,2.5,0.65,0,2,15,Exp5,3
1996,3.5,0.65,0,1,14,Exp5,12
1997,3.5,0.65,0,2,15,Exp5,8
1998,5,0.65,0,1,14,Exp5,3
1999,5.5,0.65,0,1,15,Exp5,8
2000,6,0.65,0,1,14,Exp5,11
2001,6,0.65,0,3,14,Exp5,10
2002,6.5,0.65,0,1,15,Exp5,7
2003,7,0.65,0,2,15,Exp5,15
2004,9,0.65,0,3,16,Exp5,22
2005,10,0.65,0,3,14,Exp5,7
2006,2,0.67,0,2,15,Exp5,3
2007,2.5,0.67,0,2,14,Exp5,5
2008,3.5,0.67,0,2,15,Exp5,6
2009,4,0.67,0,2,16,Exp5,0
2010,4.5,0.67,0,2,14,Exp5,2
2011,5,0.67,0,1,14,Exp5,9
2012,6,0.67,0,2,15,Exp5,7
2013,6,0.67,0,2,14,Exp5,4
2014,8,0.67,0,1,14,Exp5,3
2015,8.5,0.67,0,3,14,Exp5,15
2016,1,0.68,0,2,15,Exp5,6
2017,2.5,0.68,0,2,16,Exp5,7
2018,2.5,0.68,0,1,14,Exp5,3
2019,3,0.68,0,2,14,Exp5,11
2020,3.5,0.68,0,1,14,Exp5,6
2021,5,0.68,0,3,14,Exp5,11
2022,5.5,0.68,0,1,14,Exp5,12
2023,5.5,0.68,0,2,15,Exp5,10
2024,5.5,0.68,0,1,14,Exp5,10
2025,5.5,0.68,0,2,16,Exp5,2
2026,5.5,0.68,0,1,14,Exp5,15
2027,6,0.68,0,2,15,Exp5,8
2028,7,0.68,0,3,15,Exp5,14
2029,1.5,0.7,0,1,14,Exp5,2
2030,2,0.7,0,2,14,Exp5,3
2031,3,0.7,0,1,14,Exp5,2
2032,3.5,0.7,0,2,14,Exp5,9
2033,3.5,0.7,0,2,16,Exp5,2
2034,3.5,0.7,0,2,14,Exp5,4
2035,3.5,0.7,0,2,15,Exp5,6
2036,4.5,0.7,0,2,14,Exp5,4
2037,5,0.7,0,1,15,Exp5,2
2038,5,0.7,0,2,15,Exp5,2
2039,5,0.7,0,1,14,Exp5,15
2040,5,0.7,0,2,15,Exp5,13
2041,6,0.7,0,2,15,Exp5,7
2042,6.5,0.7,0,2,17,Exp5,6
2043,5,0.71,0,1,14,Exp5,6
2044,7,0.71,0,3,15,Exp5,6
2045,2,0.73,0,2,14,Exp5,8
2046,6,0.73,0,1,14,Exp5,6
2047,6,0.73,0,2,15,Exp5,11
2048,6.5,0.73,0,2,15,Exp5,4
2049,8,0.73,0,1,15,Exp5,11
2050,2,0.75,0,2,15,Exp5,11
2051,2.5,0.75,0,2,15,Exp5,4
2052,3.5,0.75,0,1,14,Exp5,14
2053,5,0.75,0,1,16,Exp5,6
2054,5,0.75,0,3,15,Exp5,1
2055,5.5,0.75,0,1,14,Exp5,4
2056,6.5,0.75,0,2,16,Exp5,9
2057,8,0.75,0,1,15,Exp5,12
2058,8,0.75,0,1,15,Exp5,11
2059,9,0.75,0,3,14,Exp5,16
2060,1.5,0.76,0,1,15,Exp5,5
2061,2.5,0.76,0,1,14,Exp5,6
2062,2.5,0.76,0,1,14,Exp5,7
2063,2.5,0.76,0,2,16,Exp5,13
2064,3,0.76,0,1,14,Exp5,5
2065,4,0.76,0,2,14,Exp5,6
2066,4,0.76,0,2,15,Exp5,10
2067,5,0.76,0,2,15,Exp5,4
2068,6.5,0.76,0,2,14,Exp5,8
2069,7.5,0.76,0,1,15,Exp5,5
2070,8.5,0.76,0,2,14,Exp5,9
2071,9,0.76,0,1,16,Exp5,10
2072,9,0.76,0,3,15,Exp5,13
2073,1,0.78,0,2,15,Exp5,2
2074,2.5,0.78,0,2,15,Exp5,5
2075,3,0.78,0,2,15,Exp5,8
2076,3,0.78,0,2,16,Exp5,7
2077,3,0.78,0,1,14,Exp5,14
2078,3.5,0.78,0,1,15,Exp5,2
2079,4.5,0.78,0,1,14,Exp5,5
2080,4.5,0.78,0,1,16,Exp5,6
2081,4.5,0.78,0,2,15,Exp5,11
2082,5,0.78,0,2,15,Exp5,7
2083,5,0.78,0,3,15,Exp5,3
2084,5.5,0.78,0,2,14,Exp5,8
2085,6,0.78,0,1,14,Exp5,5
2086,6.5,0.78,0,2,15,Exp5,8
2087,7,0.78,0,2,14,Exp5,5
2088,8,0.78,0,1,16,Exp5,17
2089,3.5,0.79,0,2,15,Exp5,18
2090,4,0.79,0,3,16,Exp5,4
2091,4,0.79,0,2,15,Exp5,3
2092,4.5,0.79,0,2,15,Exp5,10
2093,5,0.79,0,2,15,Exp5,15
2094,5,0.79,0,3,14,Exp5,7
2095,5,0.79,0,1,14,Exp5,4
2096,5,0.79,0,2,14,Exp5,13
2097,6,0.79,0,1,14,Exp5,12
2098,6,0.79,0,2,14,Exp5,6
2099,6,0.79,0,2,14,Exp5,18
2100,6,0.79,0,3,14,Exp5,16
2101,6,0.79,0,1,14,Exp5,10
2102,6.5,0.79,0,3,14,Exp5,7
2103,7,0.79,0,2,15,Exp5,12
2104,9,0.79,0,2,15,Exp5,13
2105,2.5,0.8,0,2,15,Exp5,4
2106,2.5,0.8,0,2,16,Exp5,5
2107,2.5,0.8,0,2,16,Exp5,7
2108,3.5,0.8,0,2,17,Exp5,6
2109,3.5,0.8,0,2,15,Exp5,13
2110,3.5,0.8,0,1,15,Exp5,7
2111,4,0.8,0,3,15,Exp5,10
2112,4.5,0.8,0,2,14,Exp5,6
2113,4.5,0.8,0,2,14,Exp5,8
2114,4.5,0.8,0,2,14,Exp5,5
2115,5,0.8,0,1,15,Exp5,9
2116,5,0.8,0,2,15,Exp5,6
2117,6,0.8,0,2,16,Exp5,8
2118,6,0.8,0,2,15,Exp5,10
2119,6,0.8,0,1,14,Exp5,12
2120,6.5,0.8,0,3,14,Exp5,8
2121,6.5,0.8,0,3,14,Exp5,11
2122,7,0.8,0,2,15,Exp5,11
2123,7,0.8,0,3,14,Exp5,8
2124,8,0.8,0,3,14,Exp5,8
2125,2.5,0.83,0,2,14,Exp5,11
2126,2,0.86,0,2,15,Exp5,3
2127,4,0.87,0,1,14,Exp5,11
2128,4.5,0.87,0,2,14,Exp5,15
2129,5,0.87,0,1,14,Exp5,3
2130,6.5,0.87,0,1,14,Exp5,11
2131,10,0.87,0,3,15,Exp5,13
2132,10,0.87,0,3,16,Exp5,6
2133,3,0.88,0,1,14,Exp5,4
2134,4,0.88,0,1,15,Exp5,12
2135,8,0.88,0,1,14,Exp5,8
2136,9,0.88,0,3,15,Exp5,2
2137,1,0.88,0,2,14,Exp5,9
2138,3,0.88,0,2,17,Exp5,5
2139,5,0.88,0,2,14,Exp5,10
2140,5,0.88,0,2,17,Exp5,5
2141,5.5,0.88,0,2,17,Exp5,11
2142,6,0.88,0,2,15,Exp5,3
2143,6.5,0.88,0,1,14,Exp5,8
2144,6.5,0.88,0,1,14,Exp5,9
2145,8,0.88,0,1,14,Exp5,17
2146,8,0.88,0,1,15,Exp5,12
2147,9,0.88,0,3,15,Exp5,10
2148,2,0.89,0,2,14,Exp5,7
2149,4,0.89,0,2,14,Exp5,12
2150,4,0.89,0,1,14,Exp5,4
2151,4,0.89,0,1,14,Exp5,4
2152,4.5,0.89,0,3,14,Exp5,16
2153,5,0.89,0,2,16,Exp5,3
2154,5,0.89,0,2,15,Exp5,16
2155,5,0.89,0,2,15,Exp5,6
2156,5,0.89,0,1,15,Exp5,6
2157,5,0.89,0,3,16,Exp5,4
2158,5,0.89,0,2,15,Exp5,15
2159,5.5,0.89,0,2,15,Exp5,14
2160,7,0.89,0,1,14,Exp5,5
2161,7,0.89,0,1,16,Exp5,9
2162,8,0.89,0,1,14,Exp5,13
2163,8,0.89,0,2,15,Exp5,17
2164,9,0.89,0,1,14,Exp5,9
2165,2,0.89,0,2,15,Exp5,3
2166,4.5,0.89,0,2,16,Exp5,1
2167,5,0.89,0,1,14,Exp5,16
2168,5.5,0.89,0,2,14,Exp5,13
2169,5.5,0.89,0,3,14,Exp5,1
2170,6,0.89,0,2,16,Exp5,9
2171,6,0.89,0,2,15,Exp5,11
2172,6,0.89,0,3,14,Exp5,8
2173,6,0.89,0,1,15,Exp5,3
2174,6,0.89,0,1,14,Exp5,16
2175,6,0.89,0,3,15,Exp5,14
2176,6.5,0.89,0,3,14,Exp5,2
2177,6.5,0.89,0,1,15,Exp5,9
2178,6.5,0.89,0,1,14,Exp5,4
2179,7,0.89,0,2,16,Exp5,6
2180,7,0.89,0,3,14,Exp5,6
2181,7.5,0.89,0,2,15,Exp5,10
2182,1,0.9,0,2,14,Exp5,6
2183,1.5,0.9,0,2,16,Exp5,3
2184,2.5,0.9,0,1,14,Exp5,0
2185,3.5,0.9,0,2,15,Exp5,11
2186,3.5,0.9,0,2,14,Exp5,5
2187,4,0.9,0,2,15,Exp5,8
2188,4,0.9,0,2,14,Exp5,5
2189,4,0.9,0,3,14,Exp5,6
2190,4.5,0.9,0,2,14,Exp5,1
2191,4.5,0.9,0,2,15,Exp5,3
2192,5,0.9,0,2,15,Exp5,4
2193,5.5,0.9,0,1,14,Exp5,13
2194,5.5,0.9,0,1,14,Exp5,8
2195,6,0.9,0,1,14,Exp5,8
2196,6,0.9,0,2,15,Exp5,7
2197,6.5,0.9,0,2,16,Exp5,2
2198,7,0.9,0,2,14,Exp5,14
2199,10,0.9,0,2,16,Exp5,21
2200,1.5,1,0,2,14,Exp5,2
2201,1.5,1,0,2,14,Exp5,8
2202,1.5,1,0,2,15,Exp5,2
2203,1.5,1,0,2,15,Exp5,5
2204,2,1,0,2,16,Exp5,5
2205,2,1,0,1,15,Exp5,8
2206,2,1,0,2,15,Exp5,4
2207,2,1,0,2,15,Exp5,3
2208,2,1,0,2,15,Exp5,11
2209,2.5,1,0,2,14,Exp5,2
2210,2.5,1,0,2,14,Exp5,3
2211,2.5,1,0,2,17,Exp5,11
2212,2.5,1,0,2,14,Exp5,2
2213,2.5,1,0,2,14,Exp5,8
2214,2.5,1,0,2,14,Exp5,6
2215,3,1,0,1,14,Exp5,10
2216,3,1,0,2,15,Exp5,1
2217,3,1,0,2,14,Exp5,1
2218,3,1,0,1,14,Exp5,13
2219,3,1,0,2,15,Exp5,5
2220,3,1,0,2,15,Exp5,5
2221,3,1,0,2,15,Exp5,7
2222,3,1,0,2,14,Exp5,2
2223,3,1,0,1,15,Exp5,5
2224,3,1,0,1,15,Exp5,6
2225,3,1,0,1,15,Exp5,2
2226,3,1,0,2,16,Exp5,10
2227,3.5,1,0,1,15,Exp5,9
2228,3.5,1,0,2,15,Exp5,6
2229,3.5,1,0,1,14,Exp5,9
2230,3.5,1,0,2,15,Exp5,11
2231,3.5,1,0,3,16,Exp5,9
2232,3.5,1,0,1,16,Exp5,7
2233,3.5,1,0,2,17,Exp5,3
2234,3.5,1,0,2,14,Exp5,8
2235,4,1,0,1,15,Exp5,10
2236,4,1,0,2,16,Exp5,5
2237,4,1,0,2,14,Exp5,6
2238,4,1,0,1,14,Exp5,6
2239,4,1,0,2,16,Exp5,9
2240,4,1,0,2,15,Exp5,16
2241,4,1,0,3,16,Exp5,7
2242,4,1,0,2,15,Exp5,13
2243,4,1,0,1,15,Exp5,5
2244,4,1,0,2,16,Exp5,1
2245,4.5,1,0,1,14,Exp5,4
2246,4.5,1,0,1,14,Exp5,4
2247,4.5,1,0,2,15,Exp5,3
2248,4.5,1,0,2,14,Exp5,6
2249,4.5,1,0,3,14,Exp5,8
2250,4.5,1,0,1,14,Exp5,8
2251,4.5,1,0,2,15,Exp5,18
2252,4.5,1,0,1,14,Exp5,3
2253,5,1,0,2,15,Exp5,13
2254,5,1,0,2,15,Exp5,13
2255,5,1,0,3,14,Exp5,10
2256,5,1,0,1,15,Exp5,6
2257,5,1,0,1,14,Exp5,3
2258,5,1,0,2,14,Exp5,7
2259,5,1,0,2,14,Exp5,4
2260,5,1,0,1,15,Exp5,11
2261,5,1,0,3,15,Exp5,15
2262,5,1,0,3,14,Exp5,3
2263,5.5,1,0,2,15,Exp5,5
2264,5.5,1,0,1,14,Exp5,12
2265,5.5,1,0,2,16,Exp5,6
2266,5.5,1,0,3,14,Exp5,13
2267,5.5,1,0,1,14,Exp5,6
2268,5.5,1,0,1,15,Exp5,1
2269,6,1,0,1,15,Exp5,7
2270,6,1,0,1,15,Exp5,14
2271,6,1,0,1,14,Exp5,6
2272,6,1,0,2,15,Exp5,11
2273,6,1,0,3,15,Exp5,4
2274,6,1,0,2,15,Exp5,5
2275,6,1,0,2,16,Exp5,7
2276,6,1,0,3,15,Exp5,7
2277,6,1,0,2,15,Exp5,9
2278,6,1,0,2,15,Exp5,7
2279,6,1,0,3,17,Exp5,15
2280,6,1,0,3,15,Exp5,4
2281,6,1,0,1,14,Exp5,16
2282,6,1,0,2,15,Exp5,4
2283,6.5,1,0,1,14,Exp5,8
2284,6.5,1,0,2,15,Exp5,5
2285,6.5,1,0,2,15,Exp5,13
2286,6.5,1,0,1,16,Exp5,8
2287,6.5,1,0,2,16,Exp5,4
2288,6.5,1,0,1,15,Exp5,5
2289,6.5,1,0,3,14,Exp5,7
2290,7,1,0,1,15,Exp5,12
2291,7,1,0,1,15,Exp5,14
2292,7,1,0,1,15,Exp5,4
2293,7,1,0,1,16,Exp5,4
2294,7,1,0,1,15,Exp5,19
2295,7,1,0,3,15,Exp5,9
2296,7,1,0,2,16,Exp5,0
2297,7,1,0,3,15,Exp5,8
2298,7,1,0,1,14,Exp5,4
2299,7,1,0,2,15,Exp5,11
2300,7,1,0,2,16,Exp5,8
2301,7,1,0,3,15,Exp5,3
2302,7,1,0,1,14,Exp5,6
2303,7.5,1,0,2,15,Exp5,13
2304,7.5,1,0,2,14,Exp5,5
2305,7.5,1,0,2,15,Exp5,7
2306,8,1,0,1,14,Exp5,14
2307,8,1,0,3,15,Exp5,19
2308,8.5,1,0,1,15,Exp5,13
2309,9,1,0,1,15,Exp5,4
2310,9,1,0,3,14,Exp5,12
2311,9,1,0,3,15,Exp5,12
2312,9,1,0,1,16,Exp5,10
2313,9,1,0,1,14,Exp5,11
2314,10,1,0,1,14,Exp5,12
